 ;Manually Marked;Keyword-based Searching;Tool;0: false    1-2-3: true    4:not applicable;;;
Microphone Input: It means your voice will be inputted and mixed with the music.;0;1;0;;;;
You d better plug your headset or you will notice some echo noise which caused by the loop from speaker to microphone.;0;1;0;;;;
Record the song and your voice as you wish.;1;1;1;;;;
After you click the button, a timer will appear indicating how long the recording has taking.;1;1;1;;;;
When you stops, a dialog will popup and ask you whether to convert the recording wave file to the mp3 format, which is smaller in size.;1;1;1;;;;
2 Lyrics Display The lyrics will scroll with the time.;0;0;0;;;;
If you need to adjust time slower or faster, you just scroll the screen with your figure.;0;0;0;;;;
You can use a larger lyrics screen by switch to the Lyrics TAB.;0;0;0;;;;
If you prefer your own LRC file rather than download, you can put the LRC file with the same name as mp3 file into fold MINIKAROKE.;0;0;0;;;;
3 4 ordinary player related buttons Play/Pause, Next Song, Previous Song, System Volume.;0;0;0;;;;
Nothing special to say.;0;0;0;;;;
4 Human voice and music voice scaling It is a progress bar and the default is 5:5.;0;1;0;;;;
It works only when you turn the microphone on.;0;1;0;;;;
It adjusts the volume of human and music when mixing them.;0;0;0;;;;
Some tips: The audio related settings should be used with caution.;0;1;0;;;;
The default may be the best for most phones, but still you can try.;0;0;0;;;;
These settings will take effect after restarting the APP.;0;0;0;;;;
From now on, sing karaoke anytime anywhere with your android.;0;0;0;;;;
Recent changes: 1 fix a crash problem when the user quit the application.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.hd.ouch;0;0;4;;;;
##\APPLICATION\COMICS\_desc.txt;0;0;4;;;;
DropIt!;0;0;0;;;;
"Cool & funny app which runs in the background and cause your phone to make an ""Ouch"" sound each time you accedintaly drop it (drop not toss).";0;0;0;;;;
Features :;0;0;0;;;;
"Select your ""Ouch"" sound from serveral built-in sounds.";0;0;0;;;;
"Record your own ""Ouch"" sound.";1;1;1;;;;
Content rating: Medium Maturity;0;0;0;;;;
##com.apporder.mySanJose;0;0;4;;;;
##\APPLICATION\BUSINESS\_desc.txt;0;0;4;;;;
SanJoseClean places the power of City Government in the palm of your hands.;0;0;0;;;;
Easily report issues such as graffiti to the City of San Jose along with a photo and GPS location.;0;0;0;;;;
Your request will automatically be routed to the correct department.;0;0;0;;;;
Opt in to receive notifications and we will let you know when the issue has been cleaned up.;0;0;0;;;;
Thank you for helping to take the time to keep San Jose Clean.;0;0;0;;;;
Alternative search terms include: SanJoseClean, San Jose Clean, mySanJose, my San Jose, My San Jose, MySanJose;0;0;0;;;;
Recent changes: Initial Version.;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.an.book1.menu;0;0;4;;;;
##\APPLICATION\EDUCATION\_desc.txt;0;0;4;;;;
Updated: SD Card Save Support (android 2.2 version) New UI Design This app is designed to help you practice English through speaking and recording 900 basic sentences.;0;1;0;;;;
You can memorize all the sentences through series one to six.;0;0;0;;;;
Each series include 150 sentences.;0;0;0;;;;
"900 English Memorizer Categories are the following; 1.";0;0;0;;;;
Greetings 1-15 2.;0;0;0;;;;
Classroom Expressions 16-30 3.;0;0;0;;;;
Identifying Objects 31-45 4.;0;0;0;;;;
Identifying Objects 46-60 5.;0;0;0;;;;
Identifying People by Occupation 61-75 6.;0;0;0;;;;
Introductions and Courtesies 76-90 7.;0;0;0;;;;
Day and Month of the Calendar 91-105 8.;0;0;0;;;;
Talking about Objects 106-120 9.;0;0;0;;;;
Telling Time 121-135 10.;0;0;0;;;;
Talking about Dates 136-150 You can achieve your dream to memorize all the basic English sentences to be used in the daily life by using speaking and recording practice not by writing and reading.;1;1;0;;;;
Most of us speaking English as a second language have the experience of not being satisfied with our English pronunciation.;0;0;0;;;;
It made us hesitate to use English in front of people and our speaking English abilities were not improved despite of long years of studying English.;0;0;0;;;;
Any where, any time, you can follow speaking English loudly by listening the clear pronunciation of the native English speaker and record your English pronunciation continuously until you feel perfect.;1;1;2;;;;
As soon as you finish recording, you can compare the pronunciation of native speaker and yourself.;0;1;0;;;;
It makes you recognize your frequent incorrect pronunciation habits instantly and correct them easily by repeated practise.;0;0;0;;;;
This method of learning English is frequently called Shadow speaking.;0;0;0;;;;
The following steps in the picture will be helpful to understand how to use this application.;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.safe500.neteyeFree;0;0;4;;;;
##\APPLICATION\COMMUNICATION\_desc.txt;0;0;4;;;;
Access your network video camera from anywhere.;0;0;0;;;;
Works with digital video record (DVR), network video recorder (NVR), webcam, ip camera, CCTV, and a wide range of surveillance monitoring gadgets.;0;1;0;;;;
Use it to monitor your baby, pet, elderly parents, business or other valuable/important things in your life while away from home.;0;0;0;;;;
Includes a database of public traffic, beach, and college cameras.;0;0;0;;;;
This a legit rebranded product.;0;0;0;;;;
Features ptz, matrix view, home screen widgets, ssl, some audio support, and automatic camera type scanning.;0;1;1;;;;
24/7 recording mode turns any android device into a tiny DVR.;1;1;1;;;;
Includes playback, search, and export to video clip.;0;0;0;;;;
Over 700+ different devices supported including: Generic URL Unknown Brand 1King 3R 3rd Eye 3xLogic 4UCAM 4XEM 7Links A-Link A.V.;0;0;0;;;;
Sistemi AbelCam ABS ABUS ACTi Active Vision AData ADT Airlink AirLinkWiFi AirLive Airship Alien Alinking Allnet Android APC Apex Apexis Aposonic Appro ArcVision Arecont Argus Surveillance Arm Electronics Asante ASIP Asoni Astak Avermedia Avigilon AVIOSYS AVS AVTECH Axis Basler Bewan BiQu Blue Iris Bluecherry BlueJay BluePix Bosch Brickcom BVUSA BWA Canon CCTVHotDeals Celius Cellinx ChildrenView.com Chubb CIP Cisco Clas Ohlson CNB Compro Conceptronic Convision COP Security COP-USA CoviSec CPCAM Creative CTRing CVLM Dahua Dedicated Micros Defender Dericam Digi-IT Digicom Digimerge Digital Watchdog Digitus DigiVue Digix DiVis DLink Dtt DVR2010 DVRUSA DynaColor Dynamic CCTV EasyN EasySE Eclipse Edimax Elmo Elro Eminent EMSTONE Encore Etrovision Everfocus EvoCam ExacqVision Exelon EYEMAX EyeSpy247 Eyseo EZCam Falco Falcon Fitivision FlexWatch FoodTec Solutions Foscam FUHO Gadspot GE Gembird Genius Geovision GKB GlobeTeck go1984 GOING Goscam GrandSec Grandstream Grandtec GTEC Hama Hawking Tech HDS Heden HeiTel Hesavision Hikvision HISUNG Honeywell HooToo Hungtek Hunt Electronics I-View ICam ICAMView ICanTek iCatch ICRealtime IGuard iKONiC Imogen imotion Inscape Data INSTAR Intellinet INVID IPUX IQinVision JDL Digital Systems JVC KGuard Kodicom Laser LevelOne Linksys Loftek Logilink Lorex LTS Lumenera LUPUS Mammoth Technologies Marmitek MayGion Merit Lilin Mesa Messoa Microseven Milestone Mobotix Monacor MonoPrice NetMedia NetZEye Neugent Night Owl NuSpectra NUUO Nuvico Okina OnSSI Open Source OpenEye Opticam Optiview Optivision Orite OvisLink Panasonic Pelco Photo Feed Piczel Pinetron Pixord Planet Planex Plustek Power Telecomm PROCCTV ProTalk PY Software Q-See QNAP RapidOS RaySharp Rayvision Remote Eyes Repotec Rifatron Rimax Robox Samsung Sanyo Savitmicro SCD Security Labs SecuritySpy Sensormatic Sercomm Seteye Sharx Shixin Sitecom SmartEye SmartIndustry Solwise Sony SparkLan Speco Tech SST StarDot Storage Options SuperCircuits SVAT Swann Sweex Talon Talos TCLINK TechVision TELCA Telefonica TelView Tenvis Tibetsystem Timhillone TomTech Topica Toshiba TP-Link TRENDnet True-H DVR TSM TVT Digital Ubiquiti Unitek UniVision USAG UTC Vantage Veo/Vidi Video Insight VideoIQ Vidi Vigilant Vilar/Vipcam VisionGS VISIONxIP VisorTech Vitek Vivotek Vonnic VPON Wansview WebcamXP Well Vision WowWee XTS Y-Cam y3k Yawcam Yoics Yoko Tech Zavio Zmodo Zoneminder Zonet;0;0;0;;;;
Recent changes:;0;0;0;;;;
more drivers, driver fixes, and traffic cam feeds;0;0;0;;;;
added snapshot options;0;0;0;;;;
double tap into digital zoom now re-centers when orientation changes;0;0;0;;;;
override display of change log;0;0;0;;;;
when auto sequence is on, restart listen-to-camera if previously enabled;0;0;0;;;;
started expanded custom commands like pre-canned audio clip playback for axis m1031;0;1;1;;;;
Content rating: Everyone;0;0;0;;;;
##com.app_rhigdon.layout;0;0;4;;;;
##\APPLICATION\BUSINESS\_desc.txt;0;0;4;;;;
Are you trying to have success in your home business?;0;0;0;;;;
Ever feel overwhelmed, confused or upset trying to make money with your home business?;0;0;0;;;;
Then this app is for you!;0;0;0;;;;
This app allows you to easily and instantly download premium training from master marketer Ray Higdon.;0;0;0;;;;
Ray Higdon is the #1 income earner in his network marketing company and gets well over a million hits to his blog every single month.;0;0;0;;;;
Learn how he closes sales, trains his mind and generates Internet traffic in this simple to use app.;0;0;0;;;;
"By pressing ""Install"" you are instantly adding to your digital library the income secrets of someone who went from being in foreclosure to vacationing in Fiji in less than two years.";0;0;0;;;;
Install today!;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.kauf.talking.baum.TalkingDonaldDonkey;0;0;4;;;;
##\APPLICATION\LIFESTYLE\_desc.txt;0;0;4;;;;
Talk to Donald Donkey.;1;0;2;;;;
He answers with his funny voice and reacts to what you say or your touch.;1;1;1;;;;
In addition, play with Donald and his Piano!;0;0;0;;;;
Play your favorite Song and Donald will love to sing for you.;0;0;0;;;;
Donald has also 4 exciting inside games with many levels to play and the new amazing sound board!;0;0;0;;;;
Features:;0;0;0;;;;
High quality 3D graphics;0;0;0;;;;
Voice interaction/animations;1;1;2;;;;
Piano with singing Donald;0;0;0;;;;
Exciting touch game with 20 levels inside for free;0;0;0;;;;
Great numbers game;0;0;0;;;;
check now the IQ and your brains memory;0;0;0;;;;
1to60 game incl.;0;0;0;;;;
1 to 60, A to Z, 2 4 6, 1 3 5, hex, roman numerals, periodic table, octal, etc.;0;0;0;;;;
Cries, burps, farts, flyes, moos, etc.;0;0;0;;;;
Special effects: yeah, flying, talking, sitting, listen, fart, burp, fooling, playing, play horse, make moo;0;0;0;;;;
New amazing soundboard with many funny sounds: animals, alarm siren, cow, cat, chicken/rooster, burp, fart, gun, car, cry, scream, yeah, clap, music, dog, bomb, goat, drums, etc.;0;0;0;;;;
Funny casual game with different animals.;0;0;0;;;;
Check your high score!;0;0;0;;;;
Enjoy hours of fun and laughter with this funny app!;0;0;0;;;;
It is especially fun for children of all ages.;0;0;0;;;;
This is a free app;0;0;0;;;;
download now and enjoy it!;0;0;0;;;;
Recent changes:;0;0;0;;;;
"Game ""House"" added";0;0;0;;;;
Soundboard with funny sounds added;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.kauf.talking.baum.TalkingJoeOstrich;0;0;4;;;;
##\APPLICATION\ENTERTAINMENT\_desc.txt;0;0;4;;;;
Talk to Joe Ostrich the bird.;1;0;2;;;;
He answers with his funny voice and reacts to what you say or your touch.;1;1;1;;;;
Now with 3 exciting inside games with many levels to play and the new amazing sound board!;0;0;0;;;;
Features:;0;0;0;;;;
High quality 3D graphics;0;0;0;;;;
Voice interaction/animations;1;1;2;;;;
Exciting touch game with 20 levels inside;0;0;0;;;;
Great numbers game;0;0;0;;;;
check now the IQ and your brains memory;0;0;0;;;;
1to60 game incl.;0;0;0;;;;
1 to 60, A to Z, 2 4 6, 1 3 5 , hex, roman numerals, periodic table, octal, etc.;0;0;0;;;;
New amazing soundboard with many funny sounds: animals, alarm siren, cow, cat, chicken/rooster, burp, fart, gun, car, cry, scream, yeah, clap, music, dog, bomb, goat, drums, etc.;0;0;0;;;;
Special sound effects Enjoy hours of fun and laughter with this funny app!;0;0;0;;;;
It is especially fun for children of all ages.;0;0;0;;;;
This is a free app;0;0;0;;;;
download now and enjoy it!;0;0;0;;;;
Recent changes:;0;0;0;;;;
4 new Games;0;0;0;;;;
Piano added;0;0;0;;;;
New animations;0;0;0;;;;
Improved graphics;0;0;0;;;;
Tuning and bug fixing;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##lite.voices.pis.com;0;0;4;;;;
##\APPLICATION\ENTERTAINMENT\_desc.txt;0;0;4;;;;
Application for registration of EVP (EVP voices), with the addition of an aid on the success of the recording.;1;1;0;;;;
The application uses your phone's sensors to capture substantial differences in the environment.;0;1;0;;;;
Some parameters change with the approach of an entity and ways to communicate with them is the EVP.;0;0;0;;;;
While using the magnetic sensors, it is in no way influenced by strong electromagnetic fluctuations such as cars or metallic structures nearby.;0;0;0;;;;
The algorithm filters out any electromagnetic fluctuations much higher than 0.20 microtesla, and discount!;0;0;0;;;;
If the pendulum will come in the red zone and you'll be alerted immediately place the device in order to avoid problems, you have to do it fast!;0;0;0;;;;
You will need to activate the record button and audio will be recorded in the twenty-second LITE VERSION that you can not stop.;1;1;1;;;;
"Recorded audio files can be viewed via the ""Audio Files"" and you can listen to them again (by clicking) or email (by click-hold).";1;1;1;;;;
With the lite version you can not access the manual registration.;0;0;0;;;;
It is a version designed to assess the compatibility with your device.;0;0;0;;;;
The full version has more features and greater precision.;0;0;0;;;;
USE:;0;0;0;;;;
1. Set (sensitivity, accuracy and noise reduction);0;0;0;;;;
2. Turn the 3 buttons;0;0;0;;;;
3. The pendulum will start moving;0;0;0;;;;
4. Place during the scanning;0;0;0;;;;
5. If the pendulum comes in the red part, will begin playing;0;0;0;;;;
6. Place the device on a floor or ground;0;0;0;;;;
7. When the device is stopped and will enter the recording screen;0;1;0;;;;
8. Click on the big button in the center;0;0;0;;;;
9. Try not to interfere, just steps away;0;0;0;;;;
10. Hear myself say the words, you can ask a few questions and wait for a response.;0;0;0;;;;
11. Everything will be recorded...;1;1;0;;;;
Your words, environmental sounds and electronic words.;0;0;0;;;;
(and the audio quality depends on your device);0;1;0;;;;
"11. Access your records by clicking on ""Audio Files""";0;1;0;;;;
12. Listen to an audio file by clicking the short;0;1;0;;;;
13. Send an audio file by email by clicking along 7A.;0;1;0;;;;
As mentioned before you can access the registration screen without waiting for the pendulum to come in the red part.;0;0;0;;;;
IMPORTANT;0;0;0;;;;
The application was incompatible with certain devices, try the lite version before buying the full version.;0;0;0;;;;
The application does not use dangerous or harmful instructions, the incompatibility is due to the different hardware devices.;0;0;0;;;;
Do not expect to find ghosts everywhere and always, if you are in the right place at the right time, it will mark the pendulum moving in the red zone, or oscillate between the green and yellow.;0;0;0;;;;
If you are emotional or not you believe in the paranormal do not download this application and still take it as a game...;0;0;0;;;;
