 ;Manually Marked;Keyword-based Searching;Tool;0: false    1-2-3: true    4:not applicable;;;
Pinyin tone mark for Chinese learner;0;0;0;;;;
Phonetic layout for Amharic;0;0;0;;;;
Split-mode splits wider;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.g33k0n.confirmcallslider;4;0;4;;;;
##\APPLICATION\COMMUNICATION;0;0;4;;;;
Does your pocket use your phone to call people?;0;0;0;;;;
Need one more thing to make sure you really call the right person?;1;0;0;;;;
Is your dialer a bit too fast for you and call before you intended to?;0;0;0;;;;
Well then, use Call Confirm Slider!;0;0;0;;;;
No more accidental calls!;0;0;0;;;;
This is a simple, easy to use call confirmation app that requires you to slide your finger over the screen in order to place your call.;0;0;0;;;;
Not just press a button.;0;0;0;;;;
UNINSTALL INSTRUCTIONS;0;0;0;;;;
If automatic screenlock is enabled you can not uninstall the app.;0;0;0;;;;
Follow these steps if you wish to uninstall.;0;0;0;;;;
STEP 1: From the home screen on your device, go to Menu > Settings > Location & Security OR Security, scroll down to Select Device Administrators (select), then uncheck Call Confirm Slider as a Device Administrator, this will take you to a new screen, at the bottom of the screen select Deactivate, and then Ok.;0;0;0;;;;
"OR you can UNCHECK the option ""Enable screen to lock when canceltimer times out"" in Call Confirm Slider settings.";0;0;0;;;;
STEP 2: Once you have completed the above step, you will be able to uninstall Call Confirm Slider the same way you would normally uninstall any other app -home > menu > settings > applications > manage applications > Call Confirm Slider > uninstall.;0;0;0;;;;
OR open market and try to uninstall from there.;0;0;0;;;;
Automatic screenlock feature can only be enabled on Android versions 2.2 and above.;0;0;0;;;;
TAG: call, outgoing, confirm, dial, intercept;0;0;0;;;;
Recent changes: Removed donation plea.;0;0;0;;;;
Changed settings layout.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.smallbouldering.grouptext;4;0;4;;;;
##\APPLICATION\COMMUNICATION;0;0;4;;;;
SMS/Text a group of people quickly and easily.;1;0;0;;;;
"No limit (phone may have limit; see FAQ.";0;0;0;;;;
Note Verizon may only allow 10 texts).;0;0;0;;;;
Uses your current contacts and groups.;1;1;0;;;;
History.;0;0;0;;;;
Attachments.;0;0;0;;;;
Multiple account support.;0;0;0;;;;
Group edit (via GroupManager, Android 2 and up only).;0;0;0;;;;
"First name substitution using ""$firstname"".";0;1;0;;;;
Recent changes: New in P2.8: ask before deleting History.;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.sammdesmond.lemonadestandads;4;0;4;;;;
##\GAME\CASUAL;0;0;4;;;;
See if you have what it takes to run the most successful lemonade stand and become a true lemonade tycoon!;0;0;0;;;;
Control almost every aspect of your lemonade business.;0;0;0;;;;
From purchasing ingredients in varying quantities at changing pricing, to tweaking your recipe based on customer feedback, you're in control.;0;0;0;;;;
As your customer satisfaction rises, so does your popularity bringing in more business.;0;0;0;;;;
Make sure to keep an eye on the daily weather, it will effect customer preferences.;0;0;0;;;;
If you feel you have your price set right, feel free to fast forward at one of 4 speeds to simulate the game faster.;0;0;0;;;;
Rack up as much profit as you can in 1, 7, 14, or 30 days then upload your numbers online with Scoreloop to see if you are the ultimate Lemonade Stand Owner.;0;1;0;;;;
If you don't have time to finish he entire game now, a save and quit option also exists.;0;0;0;;;;
If you enjoy the game, please check out the ad-free version;0;0;0;;;;
Recent changes: Fixed bug with game crashing when starting a new game.;0;0;0;;;;
Also fixed crash when viewing game summary.;0;0;0;;;;
Thanks for updating.;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.smeiti.smstotext;4;0;4;;;;
##\APPLICATION\TOOLS;0;0;4;;;;
Export your SMS as text file and save on SD card.;0;0;0;;;;
Fast and easy to backup messages!;0;0;0;;;;
Filter by contact, in/out SMS;1;1;0;;;;
Sort by date, in/out SMS, number;0;1;0;;;;
Support Windows, Unix, Mac text format and BOM;0;0;0;;;;
Output .txt .csv file type;0;0;0;;;;
Import SMS from output .txt file Want export to your email directly and more features?;0;1;0;;;;
please install SMS to Text Pro!;0;0;0;;;;
UTF-8 text format: datetimein/outnumbercontactmessage;0;1;0;;;;
Recent changes:;0;0;0;;;;
Bug fixes;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.grupoheron.worldintelligencecontest;4;0;4;;;;
##\GAME\BRAIN;0;0;4;;;;
Welcome to this worldwide contest of intelligence.;0;0;0;;;;
Play this addictive game of questions to show how much you know about general culture.;0;0;0;;;;
Test your knowledge and have fun and learn at the same time trying to answer the most varied, funny, curious and interesting questions you can about anything.;0;0;0;;;;
Try to answer questions about any category you can imagine, such as history, music, sports, movies, TV shows, video games, news, important events, math, biology, literature, reality or fiction, among numerous other possibilities.;0;0;0;;;;
Every day, questions are added to the game from the internet, so you can always find new questions that will make you think and learn new things every day.;0;0;0;;;;
The game follows a methodology similar to the famous Who Wants to Be a Millionaire game, where you must answer all the questions you can by using different Jokers (lifelines).;0;0;0;;;;
But the game is not limited to a few lifelines, you have a lot of different options to choose from, as well as additional Jokers and secret options that you can unlock as you play.;0;0;0;;;;
Furthermore, it is a global competition, where you compete with the smartest people in the world to put you in the best positions in the world ranking, where you will find all the players.;0;0;0;;;;
You can also excel in your country as the most intelligent and educated person and get to the top in your national ranking.;0;0;0;;;;
Have fun and learn with this addictive and competitive Intelligence World Contest!;0;0;0;;;;
Privacy NOTE:;0;0;0;;;;
The game stores the name selected by the user and his home country with the only purpose of organizing the database of user records.;0;1;0;;;;
Recent changes:;0;0;0;;;;
Version 1.3: Added two NEW Jokers: Buy The Answer and Sacrifice a Joker.;0;0;0;;;;
Version 1.2.1: Fixed some problems with sounds.;0;0;0;;;;
Version 1.2: Added sound effects during play.;0;0;0;;;;
Version 1.1: Added option to view World and National Ranking Version 1.0.1: Improved speed of response when using some Jokers.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.wwci.pss;4;0;4;;;;
##\APPLICATION\BUSINESS;0;0;4;;;;
This Point of Sales software helps to manage goods purchasing, selling, and returnning.;0;0;0;;;;
The user may access the reports with the phone anywhere.;0;0;0;;;;
Any suggest or bug report please email to cloudocean.net@gmail.##com.;0;1;0;;;;
Recent changes:;0;0;0;;;;
DB backup/restore moved to Home tab.;0;0;0;;;;
Added Sales data exporting, Sales tab.;0;1;0;;;;
Added Inventory data exporting, Report tab.;0;1;0;;;;
Changed, cost and price allowed to be zero for one single item goods.;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##org.corning.mobile;4;0;4;;;;
##\APPLICATION\FINANCE;0;0;4;;;;
CCU's FREE Mobile Banking Application for Android!;0;0;0;;;;
24/7 ACCOUNT ACCESS Manage your accounts, view copies of your cleared checks, and view transaction history.;0;0;0;;;;
CCU members can also make quick intra-account transfers and find the closest ATM or branch in our network.;0;0;0;;;;
CCU's mobile application is accessed using your existing eBranch login information.;0;0;0;;;;
SAFE and SECURE CCU uses SSL (Secure Socket Layer) encryption to communicate securely through all mobile service providers.;0;0;0;;;;
Our network is protected with multiple security devices that block unauthorized access and protects your data, no matter how you access your accounts.;0;1;0;;;;
LOCATE With a single click, you can find the surcharge-free ATMs near you and locate the closest CCU branch.;0;0;0;;;;
Our search map provides addresses and branch contact information.;0;1;0;;;;
FREE All CCU members may use our mobile application at no charge.;0;0;0;;;;
Your wireless provider's messaging and data rates may apply.;0;1;0;;;;
ANSWERS Consult our Frequently Asked Questions for answers about CCU's mobile application.;0;0;0;;;;
COMING SOON Look for many of the same features available to members within eBranch.;0;0;0;;;;
www.corningcu.org What's New in this Version:;0;0;0;;;;
View share, loan, and credit card balances;0;0;0;;;;
Perform intra-account transfers;0;0;0;;;;
View pending transactions;0;0;0;;;;
See copies of cleared checks;0;0;0;;;;
ATM and branch locator;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##org.tamagotchi;4;0;4;;;;
##\GAME\CASUAL;0;0;4;;;;
Tamagotchi Digital Pet, A pet simulator;0;0;0;;;;
Recent changes: Ver 1.1 Initial version ver 1.2 new pet ver 1.3 (7 dic) new version more animations improved simulation ver 1.7 improved features bug fixed;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.hellotracks;4;0;4;;;;
##\APPLICATION\TRANSPORTATION;0;0;4;;;;
Use your Smartphone as your tracking device.;0;0;0;;;;
hellotracks is a great tracking platform and allows the user to connect with vehicles, places, people, companies, their routes and locations.;0;0;0;;;;
The platform offers a simple and precise visualization of tracks, hence hellotracks is the best solution for fleet management, security and surveillance, sports, staff monitoring and more.;0;0;0;;;;
Use your smartphone as your tracking device by installing the hellotracks app.;0;0;0;;;;
The moment you activate the tracking mode a background application on your phone tracks your position.;0;0;0;;;;
You can easily switch tracking on and off at any time.;0;0;0;;;;
There are several modes of tracking, depending on your needs;0;0;0;;;;
Vehicle tracking for fleet management;0;0;0;;;;
Sports tracking for exact measurement;0;0;0;;;;
Travel tracking for a less accurate localization 4.;0;0;0;;;;
Share and analyze online at www.hellotracks.com;0;0;0;;;;
Keywords: GPS, GPS tracking, Cellphone Locating, Tachograph, Odometer, Sportstracker, Car Tracking, Telematics, Mobile Positioning Surveillance, Control, Monitoring System, Survey, Tracing, Supervision, Observation, Tracking, Driving of mainly Vehicles, Fleet of cars, Automobiles and Trucks, Motor Pool, Bikes, Car Pool, Truck Driver, Persons, Personal, Staff, Employees;0;0;0;;;;
Improvements in User Interface;0;0;0;;;;
Creating places updated: select Private/Member/Public 2.8.1;0;0;0;;;;
Minor changes to increase performance;0;0;0;;;;
login screen changes 2.8.0 A whole new bunch of functionalities, mainly putting features from the www.hellotrack.com web-platform to the mobile app.;0;0;0;;;;
Search and invite directly people to your network using the Android App.;0;0;0;;;;
Accept invitations in Android App;0;0;0;;;;
Better integration with contacts;1;1;0;;;;
Get notified when contacts are using hellotracks;1;1;1;;;;
Content rating: Medium Maturity;0;0;0;;;;
##com.androglobe.androrec;4;0;4;;;;
##\APPLICATION\ENTERTAINMENT;0;0;4;;;;
Motorola Users.;0;0;0;;;;
I request you kindly don't give bad ratings as the problem is with Motorola hardware not with AndroRec call Recorder.;0;0;0;;;;
Thanks;0;0;0;;;;
AndroRec is a very light weight yet powerful call recorder for android phones that records all your incoming and out going calls automatically to your SD card (External Storage).;0;0;0;;;;
Features :;0;0;0;;;;
Absolutely free and ad free;0;0;0;;;;
Records all incoming and outgoing calls;0;0;0;;;;
Option to enable/disable call recording;0;0;0;;;;
No time limit for recording;0;0;0;;;;
Log of all the recorded calls can be viewed from the application.;0;0;0;;;;
You can play or delete recordings from the application itself;0;0;0;;;;
Log shows the contact number/name, exact date time as well as duration of your call making it easy to track all your calls from the application Limitations :;1;1;1;;;;
Can't record calls from Bluetooth;0;0;0;;;;
May not record the opposite side voice in some phones due to hardware limitations;0;0;0;;;;
Note : In Some phones the tone from the otherside of the call might be a little low.;0;0;0;;;;
If so, please enable speaker phone to get a clearer recording.;0;0;0;;;;
This is a limitation from Android OS and the device manufacturers and has nothing to do with AndroRec call recorder.;0;0;0;;;;
The recorded audio files can be found in your SD card in androrec folder.;0;0;0;;;;
Please leave a comment or drop a mail to sushreewill@gmail.com if you find any problem with the application.;0;0;0;;;;
Remember to include your device model, android version and the problem you are facing.;0;0;0;;;;
Recent changes: Fixed bug that was preventing calls to be recorded;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.scoreloop.games.geared;4;0;4;;;;
##\GAME\BRAIN;0;0;4;;;;
The ##1 Gear-based puzzle game is now available on the Android Market!;0;0;0;;;;
"""A beautifully designed game, presented with a very distinctive hand-drawn style.""";0;0;0;;;;
"GAMEPRO ""A challenging and inventive puzzle game.""";0;0;0;;;;
"G4TV ""An excellent puzzle game""";0;0;0;;;;
"TOUCHARCADE ""If you're a fan of puzzles, you should definitely check Geared out.""";0;0;0;;;;
SLIDETOPLAY;0;0;0;;;;
GAME DESCRIPTION:;0;0;0;;;;
"Geared is a radically new and innovative puzzle game; a unique addition to its genre.";0;0;0;;;;
The first and only Gear-based game with absolutely no snap-grid.;0;0;0;;;;
Geared delivers complete and total freedom to the player, bestowing every puzzle with a near infinite array of choices.;0;0;0;;;;
Pit your intellect against 150 uniquely designed levels, original to this game.;0;0;0;;;;
Finally, a game without inhibition.;0;0;0;;;;
Let your creative genius run wild.;0;0;0;;;;
FEATURES:;0;0;0;;;;
150 levels of addictive gameplay.;0;0;0;;;;
"Varying difficulty; Easy to near-impossible.";0;0;0;;;;
Skip to any level.;0;0;0;;;;
Reset level button;0;0;0;;;;
Play time tracker.;0;0;0;;;;
Player rank awards.;0;0;0;;;;
Level selection menu.;0;0;0;;;;
Progress is saved automatically.;0;0;0;;;;
Reset all levels button.;0;0;0;;;;
Original sound effects.;0;0;0;;;;
Settings menu with soundFx mute.;0;0;0;;;;
Setting: Single Tap / Double Tap Level Reset;0;0;0;;;;
Setting: Offset Drag Amount;0;0;0;;;;
Community section.;0;0;0;;;;
NOTE:;0;0;0;;;;
Contact permissions are used only to challenge friends via the scoreloop social integration tool set.;1;1;0;;;;
NOTE:;0;0;0;;;;
Please contact the support email for all bug submissions.;0;1;0;;;;
Please include a screenshot if possible.;0;0;0;;;;
Recent changes: Version 1.0.2 includes bug fixes for ads and sound issues.;0;0;0;;;;
Fixed an issue where ad placement was centered on some devices.;0;0;0;;;;
Fixed an issue where ads were being displayed full screen on some devices.;0;0;0;;;;
Modified ad locations on devices with resolutions of 320x480.;0;0;0;;;;
Fixed issue with sound on some devices.;0;0;0;;;;
Fixed issue with ad placement on some devices.;0;0;0;;;;
Added Scoreloop badge to logo.;0;0;0;;;;
NOTE:;0;0;0;;;;
Contact permissions are used to challenge friends.;1;1;0;;;;
NOTE:;0;0;0;;;;
Please email me at the support link for all bug reports.;0;1;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.goodreads;4;0;4;;;;
##\APPLICATION\BOOKS_AND_REFERENCE;0;0;4;;;;
Tap into the world's largest social network for readers with the Goodreads Android app!;0;0;0;;;;
Read thousands of book reviews by your friends and other Goodreads members, keep a virtual bookshelf of what you've read, and build your to-read list as you discover great books on the app.;0;0;0;;;;
Goodreads is a free service for everyone who reads.;0;0;0;;;;
We have more than 5,000,000 members who have added more than 140,000,000 books.;0;0;0;;;;
Search, rate, and review any book in our catalog of more than 8 million books.;0;0;0;;;;
See book reviews and updates from your friends, and comment on them.;0;0;0;;;;
Browse your shelves!;0;0;0;;;;
Next time you are deciding what to read, your to-read list will be handy.;0;0;0;;;;
Add status updates and page number updates for books you are currently reading.;0;1;0;;;;
Use the barcode scanner to quickly scan all of your books onto your Goodreads shelves.;0;0;0;;;;
Also use the scanner to quickly access book information while on the go.;0;0;0;;;;
Find your address book contacts or Facebook friends on Goodreads You can use the basic features of this app without a Goodreads account, but sign in or sign up (you can do this in the app) for the best experience!;1;1;1;;;;
Why does Goodreads need the READ_CONTACTS permission?;1;1;1;;;;
You may choose to use your Android Contacts to find which of your family and friends are already on Goodreads.;1;1;1;;;;
Your contacts will not be read unless you explicitly choose to do this.;1;1;1;;;;
Recent changes: 1.7.4;0;0;0;;;;
You can now read Topics' comments in reverse order!;0;0;0;;;;
Use your menu button while viewing a Topic to switch the order.;0;0;0;;;;
A bunch of other small improvements and a couple fixes.;0;0;0;;;;
1.7.x;0;0;0;;;;
We wanted to make it easier for you all to do those thousands of searches every day.;0;0;0;;;;
It's now on the main menu!;0;0;0;;;;
Groups!;0;0;0;;;;
Browse Groups that you're a member of and create new topics.;0;0;0;;;;
The app is now movable to your SD card.;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##net.nanabit.callconfirm;4;0;4;;;;
##\APPLICATION\COMMUNICATION;0;0;4;;;;
No more accidental calls.;0;0;0;;;;
Raises up a confirm dialog on any calls.;0;0;0;;;;
Number, photo and contact name on it help your decision.;1;1;0;;;;
v1.2.2 *Russian support (Thanks to rvs2008) *German support (Thanks to Lars) FOR 1.6 USERS: v1.2.1 only available from http://nanabit.net/a conflicts with Google Voice;0;0;0;;;;
Content rating: Not rated;0;0;0;;;;
##net.kgmoney.TalkingCallerIDFree;4;0;4;;;;
##\APPLICATION\COMMUNICATION;0;0;4;;;;
NOTE:;0;0;0;;;;
If you are having trouble, verify that Text-To-Speech is working in your phone's system settings.;0;0;0;;;;
